country,elite,sw_f,englang,FLAG_incomplete,z_cs,female,mushyC,mushyR,univcode,SCORE-M,SCORE_MIN,SCORE_MAX,z_cs_new
USA,1,1,01,0,1.836831689,0,,,226,13,22,28,1.785582157
USA,0,1,01,0,1.836831689,0,,,225,13,22,28,1.785582157
USA,0,1,01,0,1.836831689,0,,,110,13,22,28,1.785582157
USA,0,1,01,0,1.836831689,0,,,195,13,22,28,1.785582157
USA,1,1,01,0,1.836831689,0,,,226,13,22,28,1.785582157
USA,0,1,01,0,1.836831689,0,,,186,13,22,28,1.785582157
USA,0,1,01,0,1.836831689,0,,,192,13,22,28,1.785582157
USA,0,1,01,0,1.836831689,0,,,54,13,22,28,1.785582157
USA,0,1,01,0,1.836831689,0,,,148,13,22,28,1.785582157
USA,1,1,01,0,1.836831689,,,,16,13,22,28,1.785582157
USA,0,1,01,0,1.836831689,0,,,227,13,22,28,1.785582157
USA,0,1,01,0,1.836831689,0,,,110,13,22,28,1.785582157
Russia,1,56.57142639,,0,1.836831689,0,,0,314,13,22,28,1.785582157
China,1,41.33333588,,0,1.836831689,0,0,,236,13,22,28,1.785582157
China,0,43.49999619,,0,1.836831689,0,0,,254,13,22,28,1.785582157
USA,0,1,01,0,1.693862557,0,,,91,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,11,12,21,27,1.635499604
USA,1,1,01,0,1.693862557,0,,,139,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,107,12,21,27,1.635499604
USA,1,1,01,0,1.693862557,0,,,113,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,186,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,,,,114,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,227,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,200,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,,,,193,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,105,12,21,27,1.635499604
USA,1,1,01,0,1.693862557,0,,,139,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,,,,110,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,104,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,,,,200,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,91,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,82,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,82,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,225,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,90,12,21,27,1.635499604
USA,1,1,01,0,1.693862557,0,,,226,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,119,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,227,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,81,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,1,,,17,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,14,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,114,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,167,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,34,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,98,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,33,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,91,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,215,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,218,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,114,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,181,12,21,27,1.635499604
USA,1,1,01,0,1.693862557,0,,,226,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,14,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,12,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,62,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,9,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,217,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,62,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,181,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,91,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,187,12,21,27,1.635499604
USA,1,1,01,0,1.693862557,0,,,226,12,21,27,1.635499604
USA,0,1,03,0,1.693862557,0,,,131,12,21,27,1.635499604
USA,1,1,01,0,1.693862557,0,,,113,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,200,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,121,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,91,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,203,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,11,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,55,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,36,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,155,12,21,27,1.635499604
USA,1,1,01,0,1.693862557,0,,,113,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,200,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,218,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,170,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,227,12,21,27,1.635499604
USA,1,1,01,0,1.693862557,0,,,113,12,21,27,1.635499604
USA,1,1,03,0,1.693862557,1,,,85,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,1,,,90,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,215,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,119,12,21,27,1.635499604
USA,0,1,02,0,1.693862557,0,,,118,12,21,27,1.635499604
USA,0,1,01,0,1.693862557,0,,,223,12,21,27,1.635499604
China,1,20.66666794,,0,1.693862557,0,0,,236,12,21,27,1.635499604
China,1,41.33333588,,0,1.693862557,0,0,,236,12,21,27,1.635499604
China,0,14.49999905,,0,1.693862557,0,0,,253,12,21,27,1.635499604
USA,0,1,01,0,1.550893426,0,,,119,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,203,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,192,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,1,,,169,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,110,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,192,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,147,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,11,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,62,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,119,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,1,,,113,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,1,,,148,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,113,11,20,26,1.48541705
USA,1,1,02,0,1.550893426,0,,,13,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,62,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,88,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,39,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,105,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,110,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,119,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,13,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,113,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,34,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,195,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,49,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,154,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,226,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,117,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,113,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,119,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,107,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,128,11,20,26,1.48541705
USA,0,1,00,0,1.550893426,0,,,214,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,165,11,20,26,1.48541705
USA,0,1,02,0,1.550893426,0,,,102,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,18,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,100,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,114,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,98,11,20,26,1.48541705
USA,0,1,02,0,1.550893426,0,,,28,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,226,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,1,,,202,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,102,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,91,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,119,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,1,,,57,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,210,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,139,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,145,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,203,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,34,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,203,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,200,11,20,26,1.48541705
USA,1,1,00,0,1.550893426,0,,,226,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,4,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,28,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,203,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,58,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,59,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,145,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,,,,119,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,90,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,98,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,113,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,34,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,186,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,11,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,37,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,34,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,1,,,57,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,113,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,37,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,226,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,49,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,210,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,1,,,62,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,90,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,58,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,119,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,58,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,68,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,25,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,195,11,20,26,1.48541705
USA,0,1,03,0,1.550893426,0,,,227,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,111,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,70,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,118,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,117,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,114,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,119,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,226,11,20,26,1.48541705
USA,0,1,03,0,1.550893426,0,,,133,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,55,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,55,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,113,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,98,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,87,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,54,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,56,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,90,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,199,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,1,,,40,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,57,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,142,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,110,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,54,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,226,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,145,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,196,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,226,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,102,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,173,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,82,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,68,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,226,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,68,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,133,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,57,11,20,26,1.48541705
USA,1,1,00,0,1.550893426,0,,,161,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,194,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,1,,,119,11,20,26,1.48541705
USA,1,1,02,0,1.550893426,0,,,226,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,117,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,148,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,161,11,20,26,1.48541705
USA,0,1,00,0,1.550893426,0,,,145,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,,,,201,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,161,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,57,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,1,,,139,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,57,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,1,,,142,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,11,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,110,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,107,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,58,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,226,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,226,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,8,11,20,26,1.48541705
USA,0,1,02,0,1.550893426,0,,,103,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,13,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,97,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,218,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,226,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,142,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,203,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,,,,62,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,62,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,197,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,120,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,114,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,68,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,222,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,226,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,179,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,166,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,62,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,90,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,202,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,90,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,102,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,200,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,,,,200,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,200,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,116,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,200,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,113,11,20,26,1.48541705
USA,0,1,00,0,1.550893426,0,,,155,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,227,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,198,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,196,11,20,26,1.48541705
USA,0,1,02,0,1.550893426,0,,,105,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,119,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,190,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,116,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,184,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,104,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,33,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,203,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,49,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,203,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,225,11,20,26,1.48541705
USA,1,1,02,0,1.550893426,0,,,68,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,194,11,20,26,1.48541705
USA,1,1,01,0,1.550893426,0,,,113,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,173,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,225,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,55,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,147,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,167,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,205,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,11,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,49,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,114,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,203,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,,,,119,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,151,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,131,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,199,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,114,11,20,26,1.48541705
USA,1,1,02,0,1.550893426,1,,,226,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,34,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,203,11,20,26,1.48541705
USA,0,1,01,0,1.550893426,0,,,117,11,20,26,1.48541705
USA,1,1,02,0,1.550893426,0,,,30,11,20,26,1.48541705
Russia,0,67.40740204,,0,1.550893426,0,,0,316,11,20,26,1.48541705
India,0,1,,0,1.550893426,0,,,271,11,20,26,1.48541705
India,1,1,,0,1.550893426,0,,,277,11,20,26,1.48541705
USA,0,1,01,0,1.407924294,0,,,119,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,105,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,204,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,108,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,145,10,19,25,1.335334496
USA,1,1,01,0,1.407924294,0,,,113,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,119,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,62,10,19,25,1.335334496
USA,1,1,00,0,1.407924294,0,,,226,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,131,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,95,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,225,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,105,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,155,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,149,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,49,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,28,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,114,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,210,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,149,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,119,10,19,25,1.335334496
USA,0,1,02,0,1.407924294,0,,,57,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,192,10,19,25,1.335334496
USA,1,1,01,0,1.407924294,0,,,226,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,155,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,195,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,119,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,1,,,57,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,104,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,102,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,34,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,120,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,90,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,145,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,1,,,97,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,111,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,119,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,25,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,192,10,19,25,1.335334496
USA,1,1,01,0,1.407924294,0,,,161,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,28,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,1,,,62,10,19,25,1.335334496
USA,1,1,01,0,1.407924294,0,,,13,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,34,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,200,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,119,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,1,,,217,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,,,,11,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,140,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,148,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,203,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,49,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,1,,,62,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,114,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,58,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,102,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,173,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,63,10,19,25,1.335334496
USA,1,1,01,0,1.407924294,0,,,68,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,227,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,62,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,49,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,110,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,1,,,134,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,87,10,19,25,1.335334496
USA,0,1,02,0,1.407924294,0,,,105,10,19,25,1.335334496
USA,1,1,02,0,1.407924294,0,,,13,10,19,25,1.335334496
USA,1,1,01,0,1.407924294,0,,,226,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,218,10,19,25,1.335334496
USA,1,1,01,0,1.407924294,0,,,113,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,133,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,110,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,54,10,19,25,1.335334496
USA,1,1,01,0,1.407924294,0,,,30,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,49,10,19,25,1.335334496
USA,1,1,01,0,1.407924294,1,,,70,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,1,,,196,10,19,25,1.335334496
USA,0,1,02,0,1.407924294,0,,,49,10,19,25,1.335334496
USA,1,1,01,0,1.407924294,0,,,85,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,1,,,58,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,119,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,14,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,195,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,218,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,14,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,119,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,117,10,19,25,1.335334496
USA,1,1,01,0,1.407924294,0,,,113,10,19,25,1.335334496
USA,0,1,02,0,1.407924294,0,,,8,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,200,10,19,25,1.335334496
USA,1,1,01,0,1.407924294,0,,,226,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,225,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,119,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,185,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,90,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,58,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,181,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,119,10,19,25,1.335334496
USA,1,1,01,0,1.407924294,0,,,30,10,19,25,1.335334496
USA,0,1,01,0,1.407924294,0,,,34,10,19,25,1.335334496
USA,1,1,01,0,1.407924294,1,,,30,10,19,25,1.335334496
USA,1,1,01,0,1.407924294,0,,,226,10,19,25,1.335334496
